Semester,Year,Repository,Action,Author,Repo_ID,Assignees,Close_date,Closed_by,Request_Status,Reviewers,Review_Recommendation,Tagged,week
Spring,2020,t0005,commit,p0365,08042d641b1795727ae8c69faa7fa52d94b2447c,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,510082be22fa29e50b3c307211162fa7e4b9cbb5,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,96096a7ce043292cbe709fc80388bf3fb8c48840,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,d01718d0de095ba4774f1a01933d3253fa781755,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,7472720fdd59e8adbaae737861eb297f8cfcaadc,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,7d815be0143c7a5fba3a8925dc5119b5b1539a3b,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,5f15357e182413e10f0c6344a4fea161d66e7028,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,f9001352492c6c497d743f884c98829c5a99b447,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,55d79f62bcb87f8144457ea34fe5c0f431292ff3,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,ad2f3117b5eb225f31187a28caa20fe921cd5d31,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,c36efd533ddcf17a77ddb9b463c6a262824c9da9,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,42b6f2c5984a53524c0f25f83c05f15d26319b7e,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,fcf6cdeb9709e1e4ad0b08677f8bd788bf371127,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,6c5b41e34a0d5f899e5562789183338a89ecb8a9,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0116,a4c4ada8055890e11c7288f33ff11416543ad820,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0116,9a5b98ac0cb0015daafe7dfe7d6920802e02c198,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0116,c3e67c16a36a96561d13b487fd07eb1956d12f72,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0246,c9a9ccf5a4c69980862a92bab42d7dfaaec05c58,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,060de36c14b54d004ff3ee4f28d335db81905c61,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,c211257c82a1ffe5d7d8971d94d72e0ca53388d7,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0246,4e3ec635bd415bee09e55b34e42b558d3d10f424,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0246,7ffd44a324982e6a276dee63c9c764235d853f0c,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0289,d1997e9e57e155563ec905872d27e8b489373879,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0289,2f07f32c022ca36d69db73f1d150556ccb7907ad,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0246,cb667ec24d608f42cdcd63d2634177089522491f,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0246,e58ebd62f4ad38046b63c5d21aab98c193034948,N/A,N/A,N/A,N/A,N/A,N/A,,8
Spring,2020,t0005,commit,p0365,7677ffbb66d69d563d0a32bc75550500b99d1c30,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,75aaa01696d544ceb1d5dbfc36693d2fa5b76ec4,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,c588f9e03f1c3fa894ac567cfe5d936d87ca8447,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,cc46225d24c03b77551c72b7d41b322289840ced,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,c95ef070475c1950d87e8a431ca402ec4d32ac4b,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,acd3165eebd5924a04361aba4739668b7a81b8aa,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,1078409086829b0367b5ff39758aeeaa26995b26,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,c42ef80e9ebb1ab8435b4ad203b4a4f6d14289a9,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,5237d6124480d210216eebc594ad009e99dd15ec,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0365,1038e9429df4c2ddfbcb7cd3b90d9680d7ff7616,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0246,055b8d1922c89e418443f5ce2cfa2a840d418c99,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0246,1ba173212c40fbd3d87ea5325ef5b27f4e5a28dc,N/A,N/A,N/A,N/A,N/A,N/A,,6
Spring,2020,t0005,commit,p0246,6df75e6fc7531c7b0e7ec419577c0ee9bae1dc10,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0246,0915d325a24aec4d87991540abf2a2ced6fb04cf,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,3cd6c9952601f10e0cf9663599c155bebd208ac2,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0365,7096eda3a5c6c0c58b011d4231c816d30e89ca72,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,d61395fc0250586fa2c71374330956e7b84d2472,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,212f4e56d12734b7ac37e1d12d4e4966736551e6,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,caf2e5b6cd2d316af74564c16e7b26a5b05c0709,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,e7161f132a8cdc25503eaa2d53ed8ac1271f8954,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,b62ecd3009bf6cda45f2125449539a3ed7628f2b,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0246,50279b7b389cc0aa197a23970a4b2f6faa49bb60,N/A,N/A,N/A,N/A,N/A,N/A,,5
Spring,2020,t0005,commit,p0289,d19b6aea03c254e9c611078c230b4fab7b36b916,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,5d4141879b38490ff4f348576039e46ae4777bfa,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,74b041bb28c67e7bd1004cf6303911c5074b626d,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,72719b40030bb58ef1cae312ac55a9c092b93749,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,33d1852ac6f3eb825af6919c59e7e942525b74fe,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,c2df733d229acf2db5dc4aeb99c19c105cc48730,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0005,commit,p0289,8463f346cd029d6ef138c64c1b923ee5d4f71860,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0289,408326b9954b6a48ef15d22ec19ec7ac9a5e0165,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0289,ea6cf75920426fd475bb6b3c014a388580858fc9,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0289,db987dee4426d087e301200c2cf35a277dd0eb02,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0365,63420ae12476f545e0f2d55fcb932dba2bb26875,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0365,6cf9dc5ee61a38e9beb4d3378406d304c8038aae,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0365,07200acac5f8d855f4bc90a7ad863ac8d561e437,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0246,f806777e37674e8840d930121d7ab3c4c833bbd5,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0005,commit,p0246,2d547bdabb8475c77fa9dfcaabbbc11c69d91a1c,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0005,commit,p0365,e129be0860e3b6c86a08850f5fcccc2444bbce29,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0005,commit,p0365,a505dc0237188cbd7f1cfe3e231c2b0bea56652c,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0005,commit,p0365,c46dcfd70219f90cabd75d7bc64e4d9f7a7dbb47,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0005,commit,p0365,3042101f19e4ea5c1f0990360b6e088650c33101,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0005,comment,p0382,626283270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0005,comment,p0382,626283400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0005,comment,p0382,626283848,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0005,comment,p0246,629574459,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13
Fall,2023,t0006,commit,p0062,c163f586bb83c92d1b795f6ab5e2f0c8e220e56d,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,ce913919e639fe0f037101df92b9ce4e13bbbcd6,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,bba83258914d904bd7850bc7de04f465bc3695a4,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0050,f9312918e3b9b170323388ae2339fa2e1a347093,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,a6173810fcb07f0829091470ddedc75f31aef117,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0050,56f85e5e2e5775fefaa43e7148619fc4b103f840,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,d1e79120d7e6b9a122391fddab35f9415fef13b3,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,9ba74c6b5fa14124bd24f0c2599690b4b4608363,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,1f5cffd968e2493c34f93fceee2c960cf75bb89e,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,8417dd65a6af0795a654cbdd380025230357ccfd,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,65780c79bab3872edb05b50d966aaf628f77f285,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,b3382e09dd9803a5b1b39c9e0510d872bac125a9,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,83a2c4f0373de1462e0e531289cba26481e9f712,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,78ff5fdb7e9d253a87b6d32ae6647c06b1f47580,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0213,84d6b85344217f529a97fbdd6b8ef7e615a80764,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,24021ef9a13db662680cdbdfe67fe7fbe9c0e993,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,6e59ae2ce9e8ac435ca33974151bc85e67024168,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,b7a5e497b1bef1dc72458b959e1e66a2e09f1092,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0062,9127c1fd87042ca248c7e490cd764cd7a735af12,N/A,N/A,N/A,N/A,N/A,N/A,,13
Fall,2023,t0006,commit,p0050,e4fa7c85ecd05288a38b522aa562acb5b1c973f4,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0364,7f0eadfd33c058b7df66fba5820d94200a0058e5,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0364,19eb7dc15227f9128835fc6335f395d13ef89643,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0213,ffd3e5e67e7e86b8b313d9d61ca9bade439d15ed,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0213,1414e9d8b83a4fafca0f632261918226e4c913a8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0364,76048900951b8fedb1a18b2774ad14d044ce4318,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0364,da1aa0a0137de3a6e1d96c5e82760ddd1b1da181,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0364,c550ef3ac23779d660551e97d0029ba908f097c8,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0478,80dd4d9eb39fe710f874bdcd641c4603f7da99fa,N/A,N/A,N/A,N/A,N/A,N/A,,12
Fall,2023,t0006,commit,p0260,675bf8a8c2681d3a4d54aa25b26d5d65a3a89fcb,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,7e5a7793744f34f55f0318c96fdab8a76ca08d6e,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,2fd8373b301cb81bf87bf0e561d3e7e101c0f7b1,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0478,691bf0f4ba3d6975d1b9eb82afa0761e8b004f9c,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,72ea3831c56a4c68f96a218a26581a75627b19c5,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0478,2baa6cefbc8e7998d78984f93a33d64ed1c0dfe3,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,172d8d8e1d436b81c8b0253675d9b5bd35142880,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,b4bf39728c1ee71a6024d39d3a215adfcba292a6,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,79646b893e15b89938c1df3b40c98ded2016a0fa,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,0bfde1a8a417ede093ccb8c886678b2b0931abef,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0478,d58b2cff702285b6f4d04dc9dddc5183f7f2a72d,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,75e41c128511e35be80b46c2183fffa12cea8319,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0050,a6cd543b166bd6917cab12ece0995467292c90e9,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,b14baecf4395f7ab407f579801b5d84e0349bb50,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0260,a58356bd57dcd1168701f57de50c2a230ad97aa2,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,5df0f673a470378f6ae1882aebf2e5ae3fd391df,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,44c00d4fe7f3c8b8c2c5bf6f560a5162d9e874bd,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,3a20a6468beba12ac10b7578d1d5430dccc70128,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,10a18f0e5c3e497c8b11743ab04f454c6c25c17a,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,fbf5b88f59cfb0132b2cdf8a536c7a0c3b804397,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0213,377f4bb066876236e164181c639f5828ac7854a5,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0213,71027b8114c6ee35895df8e26335f70f92b73de0,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0213,59f46a13b707d3dc87e7edc5ceaf3daa2e630ef2,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0213,64c434dfc19ea8762a121e0f404908535d70fbe5,N/A,N/A,N/A,N/A,N/A,N/A,,8
Fall,2023,t0006,commit,p0364,7bdffe62281d42e3bde43c0d671227333e3573b8,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,99cde6c42c83492072d0db141434a8798feb054f,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0364,fe7695dc51b57f3e8fbbd7b5f331aeab9278623e,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,1abefc5f72f0914de85fde2cbb8f73f960d0c1e1,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,16de67fe8aaee5c8df53c7600e4a9353c3f06a32,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,f182cd241a898ada267d0596a25ee80f8bf2de36,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,b0928a4b7fa5b3ebe169b1a4f4f0cbe3b0332a5a,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0478,9418d6ad0a1a3f0b8f58114dc96b49766a85765e,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0478,b97835dfde1ae166f7c63f5b65d2e2ef8e0cd1f2,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,f943bc4b58ca813f1641b2ff003f332b1df6ff23,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,d782ab4704f91269704401d5c30cdd58852975b4,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,f30488cec148dfe3ffab7f0d3101a9d28227d880,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,c680cb0fa7d2061afb768354ba2c8fa9cbc9517e,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,a4ab3fd1d3d22272e24f6d370a3a475b3fed5c7f,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,c7c1d25fb948b53760bdec6d10f22d23fc291dce,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,cacfa5b0bb5456ca0ccf46e2edae37e30788514f,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,7d71f97e2b236d7c1d454f5c364248cf9eabe8b1,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,384e7845344ed6f348503d70b5785a2103e0b7e4,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,90c35aad0243e0495203ef1ac63b9ecff04c8952,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0478,e3093f055eeb8abe1f849c7f08b26f7cd94271cb,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,7214efe947afcd97a1a21fae588bf9ba357bb7a3,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,b2e31154c990c942abcd3462433ac52536fda508,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,2cab9d198747283b738943cb9053753f9a533a70,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,39fd67f2e2923c9d5e1a522bb30c7ed3da43f18b,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0478,ac171fa68b05b4e6e5577cfff4e011e39089abe7,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0364,ba6307e16807e16999c7102db40a19069712c4a9,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,5235df70d321ee301dd7c37a3788193a4618b957,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,4073d91cbac3673d81bf343bf314d14db56a3a2b,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,acd02321f58f8e35a3b8d953a6ad72c00e36d1e3,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,94667c13d1072160c3af02567e88aadf4c142ca8,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,967c17b257882bb906ae02bb86fe327f54761161,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,0a8ee19abc4a242dcbc7994f330761df2774b58d,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,8576c93ef2c9a177b66f3216d3e87152b1dc61a7,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,7eb0d169ff3d4d917045101eaf11dbadc362064a,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,3892a125e2d6339fd456ba10bf501e4d7357dc15,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,de874b2eab36a19dd3eb57aa876c2691e6bfd514,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,4a1ad4d8ce9fd4ad1bc27288b6c98bc0c4665f24,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0364,97173d1b33e33122808f157f5da66b3cd9298ce6,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0260,0fae987d7910306a177826165e1dc2f5b895ca03,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0478,c46a64e4554f145916bbe573d820f5143dd54200,N/A,N/A,N/A,N/A,N/A,N/A,,3
Fall,2023,t0006,commit,p0050,1a2aa9be133833b2eca3e876202ebbf93344d9fe,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,1fc0280324d517e57d201a725e0a017215e628fd,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,6a1b34595f1b29867ece58d772881b358c6d5990,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,2aeca709aecd88cb41eed73dc4ff5083f80f3de1,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0260,e8a00c7a80714ef8ae5a92df030e9e44d000eeb6,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0260,b12f359b5263af99f0b5b890c0431fbfb61cf62e,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,f089eabaa2c53544c8bf9c05a91ef9f86cb408c9,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,de1338909d0f3c21515bd66121d2a84c92e11391,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,414d8e180d3c9656104d02186fa4ab782cbac331,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,bf9bb9781c08cfef29fc57b06c61839f0af7ebe9,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,581105905d1a8bffd9dc772238711fb2c3e8f734,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,e0a3b67bee1823098562c2be82c2592d34a656f8,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,043d17a3771675500cf0e6d882991f7a149b79d3,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0478,33e0c1baa66602de6028341bfede561ba3674af9,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0478,629917f1e5800311ff896a48a6f893c63ba1c3a2,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,350ea14d699a0899990821451fecd0b02096cd1b,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,ee2721314049a6253110f3c6cc6045f7c7e968c4,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,14faf46fa2a35e2c3afc9b8ec55ec4fe96a2012a,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,da540b34a1f25ba7a94109d778a7ba70397e78fc,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,62ffb2de78bf45bac28963ea20f3e4b5b7390a00,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,c20f7976f30b22d050c49e31f24ecbc5599c6b78,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0050,2eb2f30320de80cebc1d0d44adee06fae2b9f0d9,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,commit,p0364,b8fa240a20f9ef07f62617ce7448b0b4fb783512,N/A,N/A,N/A,N/A,N/A,N/A,,2
Fall,2023,t0006,code_review,p0364,50,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0478,50,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0062,49,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0478,49,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0364,48,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0062,48,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0364,46,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0478,46,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Fall,2023,t0006,code_review,p0364,44,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Fall,2023,t0006,code_review,p0478,42,N/A,N/A,N/A,DISMISSED,N/A,N/A,N/A,12
